server is started on 0.0.0.0/0.0.0.0:8090
Server opens a stream
Msg 2053 --> 19153769311
Msg 2054 --> 19153737140
Msg 2055 --> 19153735455
Msg 2056 --> 17153175842
Msg 2057 --> 17153134796
Msg 2058 --> 17153132001
Msg 2059 --> 17153116318
Msg 2060 --> 17153114959
Msg 2061 --> 17153114288
Msg 2062 --> 17153116592
Msg 2063 --> 17153116794
Msg 2064 --> 17153115935
Msg 2065 --> 17153111743
Msg 2066 --> 17153109666
Msg 2067 --> 15148321078
Msg 2068 --> 15148217942
Msg 2069 --> 15148181886
Msg 2070 --> 15148171399
Msg 2071 --> 15148167061
Msg 2072 --> 15148144954
Msg 2073 --> 15148140498
Msg 2074 --> 15148137992
Msg 2075 --> 14146998949
Msg 2076 --> 14146955269
Msg 2077 --> 14146952567
Msg 2078 --> 13146833334
Msg 2079 --> 13146788219
Msg 2080 --> 13146785831
Msg 2081 --> 12144697909
Msg 2082 --> 12144593462
Msg 2083 --> 11142123472
Msg 2084 --> 11142017288
Msg 2085 --> 11141981724
Msg 2086 --> 11141919659
Msg 2087 --> 11141907928
Msg 2088 --> 8141413925
Msg 2089 --> 8141328453
Msg 2090 --> 8141297436
Msg 2091 --> 8141174944
Msg 2092 --> 8141144665
Msg 2093 --> 7136300821
Msg 2094 --> 7136184967
Msg 2095 --> 6135209548
Msg 2096 --> 5134888444
Msg 2097 --> 5134821527
Msg 2098 --> 5134818490
Msg 2099 --> 5134812964
Msg 2100 --> 5134812461
Msg 2101 --> 5134811260
Msg 2102 --> 5134809888
Msg 2103 --> 5134805109
Msg 2104 --> 5134806207
Msg 2105 --> 5134806017
Msg 2106 --> 5134804699
Msg 2107 --> 5134803412
Msg 2108 --> 5134802217
Msg 2109 --> 5134800406
Msg 2110 --> 4134627993
Msg 2111 --> 4134532447
Msg 2112 --> 4134508441
Msg 2113 --> 4134502941
Msg 2114 --> 4134493454
Msg 2115 --> 4134485981
Msg 2116 --> 2129608707
Msg 2117 --> 1125546946
Msg 2118 --> 1125443991
Msg 2119 --> 1125431779
Msg 2120 --> 1125428818
Msg 2121 --> 1125426543
Msg 2122 --> 1125408248
Msg 2123 --> 536308
Msg 2124 --> 259293
Msg 2125 --> 251621
Msg 2126 --> 196420
Msg 2127 --> 225461
Msg 2128 --> 245999
Msg 2129 --> 221800
Msg 2130 --> 213664
Msg 2131 --> 215719
Msg 2132 --> 336584
Msg 2133 --> 284640
Msg 2134 --> 230696
Msg 2135 --> 139549
Msg 2136 --> 109016
Msg 2137 --> 88872
Msg 2138 --> 87558
Msg 2139 --> 275229
Msg 2140 --> 289825
Msg 2141 --> 260198
Msg 2142 --> 241437
Msg 2143 --> 227321
Msg 2144 --> 213193
Msg 2145 --> 181255
Msg 2146 --> 172899
Msg 2147 --> 197502
Msg 2148 --> 269029
Msg 2149 --> 242181
Msg 2150 --> 217632
Msg 2151 --> 128968
Msg 2152 --> 124067
Msg 2153 --> 113194
Msg 2154 --> 214074
Msg 2155 --> 202437
Msg 2156 --> 188906
Msg 2157 --> 197862
Msg 2158 --> 198772
Msg 2159 --> 201749
Msg 2160 --> 189930
Msg 2161 --> 136381
Msg 2162 --> 141079
Msg 2163 --> 154553
Msg 2164 --> 156855
Msg 2165 --> 265591
Msg 2166 --> 216844
Msg 2167 --> 346081
Msg 2168 --> 267906
Msg 2169 --> 280466
Msg 2170 --> 229113
Msg 2171 --> 170065
Msg 2172 --> 162849
Msg 2173 --> 124419
Msg 2174 --> 123624
Msg 2175 --> 217266
Msg 2176 --> 230303
Msg 2177 --> 237740
Msg 2178 --> 241339
Msg 2179 --> 244239
Msg 2180 --> 245219
Msg 2181 --> 247882
Msg 2182 --> 253241
Msg 2183 --> 255818
Msg 2184 --> 259346
DOWN!!
here 1
UP!!
here 26
Msg 2185 --> 1306094676
Msg 2186 --> 1306074516
Msg 2187 --> 1306056475
Msg 2188 --> 1306039980
Msg 2189 --> 1306015653
Msg 2190 --> 1306009046
Msg 2191 --> 1306010775
Msg 2192 --> 304737802
Msg 2193 --> 225454
Msg 2194 --> 190133
Msg 2195 --> 195929
Msg 2196 --> 228368
Msg 2197 --> 234062
Msg 2198 --> 225054
Msg 2199 --> 227048
Msg 2200 --> 230005
Msg 2201 --> 233272
Msg 2202 --> 242648
Msg 2203 --> 246263
Msg 2204 --> 245164
Msg 2205 --> 246818
Msg 2206 --> 249519
Msg 2207 --> 251806
Msg 2208 --> 253538
Msg 2209 --> 319727
Msg 2210 --> 323804
Msg 2211 --> 321039
Msg 2212 --> 240196
Msg 2213 --> 237515
Msg 2214 --> 239152
Msg 2215 --> 234702
Msg 2216 --> 234002
Msg 2217 --> 219753
Msg 2218 --> 200314
Msg 2219 --> 224988
Msg 2220 --> 245693
Msg 2221 --> 266194
Msg 2222 --> 251513
Msg 2223 --> 274668
Msg 2224 --> 256005
Msg 2225 --> 246379
Msg 2226 --> 247088
Msg 2227 --> 248281
Msg 2228 --> 248639
Msg 2229 --> 200877
Msg 2230 --> 201162
Msg 2231 --> 201987
Msg 2232 --> 201931
Msg 2233 --> 201877
Msg 2234 --> 201653
Msg 2235 --> 228766
Msg 2236 --> 316134
Msg 2237 --> 286396
Msg 2238 --> 234281
Msg 2239 --> 228688
Msg 2240 --> 352520
Msg 2241 --> 313731
Msg 2242 --> 277386
Msg 2243 --> 262072
Msg 2244 --> 343143
Msg 2245 --> 276328
Msg 2246 --> 360665
Msg 2247 --> 332663
Msg 2248 --> 305854
Msg 2249 --> 213567
Msg 2250 --> 179752
Msg 2251 --> 173435
Msg 2252 --> 171399
Msg 2253 --> 179181
Msg 2254 --> 177542
Msg 2255 --> 356184
Msg 2256 --> 329855
Msg 2257 --> 233501
Msg 2258 --> 258399
Msg 2259 --> 308735
Msg 2260 --> 321808
Msg 2261 --> 313116
Msg 2262 --> 312141
Msg 2263 --> 316986
Msg 2264 --> 322699
Msg 2265 --> 251243
Msg 2266 --> 328500
Msg 2267 --> 262726
Msg 2268 --> 195331
Msg 2269 --> 348080
Msg 2270 --> 273705
Msg 2271 --> 319187
Msg 2272 --> 251734
Msg 2273 --> 347273
Msg 2274 --> 232375
Msg 2275 --> 276908
Msg 2276 --> 323212
Msg 2277 --> 331534
Msg 2278 --> 332887
Msg 2279 --> 334773
Msg 2280 --> 185430
Msg 2281 --> 166223
Msg 2282 --> 176336
DOWN!!
here 10
UP!!
here 25
Msg 2283 --> 14186205897
Msg 2284 --> 14186168550
Msg 2285 --> 11181067392
Msg 2286 --> 10176690807
Msg 2287 --> 10176503025
Msg 2288 --> 10176473943
Msg 2289 --> 9176368704
Msg 2290 --> 9176320684
Msg 2291 --> 9176281563
Msg 2292 --> 7173437700
Msg 2293 --> 7173361476
Msg 2294 --> 7173296133
Msg 2295 --> 7173283147
Msg 2296 --> 7173256528
Msg 2297 --> 7173255093
Msg 2298 --> 7173224935
Msg 2299 --> 7173206335
Msg 2300 --> 6170403946
Msg 2301 --> 6170331080
Msg 2302 --> 6170192100
Msg 2303 --> 6170167885
Msg 2304 --> 6170160570
Msg 2305 --> 6170110091
Msg 2306 --> 6170044505
Msg 2307 --> 5166939819
Msg 2308 --> 4164285434
Msg 2309 --> 4164231676
Msg 2310 --> 4164218714
Msg 2311 --> 3160544157
Msg 2312 --> 3160447940
Msg 2313 --> 3160436897
Msg 2314 --> 3160434105
Msg 2315 --> 3160431379
Msg 2316 --> 1156685304
Msg 2317 --> 227670
Msg 2318 --> 205524
Msg 2319 --> 205312
Msg 2320 --> 205774
Msg 2321 --> 212098
Msg 2322 --> 225385
Msg 2323 --> 182304
Msg 2324 --> 162934
Msg 2325 --> 128914
Msg 2326 --> 76411
Msg 2327 --> 93588
Msg 2328 --> 102602
Msg 2329 --> 97114
Msg 2330 --> 70450
Msg 2331 --> 67435
Msg 2332 --> 61882
Msg 2333 --> 216225
Msg 2334 --> 207622
Msg 2335 --> 209988
Msg 2336 --> 209542
Msg 2337 --> 221526
Msg 2338 --> 252699
Msg 2339 --> 258245
Msg 2340 --> 255129
Msg 2341 --> 205997
Msg 2342 --> 128467
Msg 2343 --> 129484
Msg 2344 --> 171730
Msg 2345 --> 171112
Msg 2346 --> 166748
Msg 2347 --> 117051
Msg 2348 --> 78344
Msg 2349 --> 143299
Msg 2350 --> 123053
Msg 2351 --> 195184
Msg 2352 --> 94779
Msg 2353 --> 227932
Msg 2354 --> 182685
Msg 2355 --> 193793
Msg 2356 --> 164131
Msg 2357 --> 157275
Msg 2358 --> 156437
Msg 2359 --> 134868
Msg 2360 --> 129401
Msg 2361 --> 143844
Msg 2362 --> 124700
Msg 2363 --> 315616
Msg 2364 --> 375681
Msg 2365 --> 392050
Msg 2366 --> 391282
Msg 2367 --> 389459
Msg 2368 --> 272340
Msg 2369 --> 296435
Msg 2370 --> 283573
Msg 2371 --> 288394
Msg 2372 --> 284583
Msg 2373 --> 281226
Msg 2374 --> 288218
Msg 2375 --> 191004
Msg 2376 --> 152271
Msg 2377 --> 147698
Msg 2378 --> 144233
Msg 2379 --> 296185
Msg 2380 --> 260968
Msg 2381 --> 222922
Msg 2382 --> 228529
Msg 2383 --> 212889
Msg 2384 --> 196785
Msg 2385 --> 225060
Msg 2386 --> 234022
Msg 2387 --> 241305
Msg 2388 --> 241997
Msg 2389 --> 260096
Msg 2390 --> 277948
Msg 2391 --> 280246
Msg 2392 --> 288673
Msg 2393 --> 290958
Msg 2394 --> 254396
Msg 2395 --> 197867
Msg 2396 --> 103181
Msg 2397 --> 74534
Msg 2398 --> 74660
Msg 2399 --> 85051
Msg 2400 --> 74329
Msg 2401 --> 259995
Msg 2402 --> 282906
Msg 2403 --> 283386
Msg 2404 --> 283053
Msg 2405 --> 244328
Msg 2406 --> 243717
Msg 2407 --> 225397
Msg 2408 --> 222657
Msg 2409 --> 178294
Msg 2410 --> 165214
Msg 2411 --> 151658
Msg 2412 --> 144829
Msg 2413 --> 129359
Msg 2414 --> 83969
Msg 2415 --> 94063
Msg 2416 --> 83923
Msg 2417 --> 103652
Msg 2418 --> 292602
Msg 2419 --> 242771
Msg 2420 --> 152131
Msg 2421 --> 132899
Msg 2422 --> 124377
Msg 2423 --> 143733
Msg 2424 --> 147917
Msg 2425 --> 145686
Msg 2426 --> 137090
Msg 2427 --> 102532
Msg 2428 --> 201826
Msg 2429 --> 212546
Msg 2430 --> 262248
Msg 2431 --> 216266
Msg 2432 --> 260905
Msg 2433 --> 251135
Msg 2434 --> 224437
Msg 2435 --> 210296
Msg 2436 --> 110760
Msg 2437 --> 104079
Msg 2438 --> 86611
Msg 2439 --> 84968
DOWN!!
here 39
UP!!
here 17
Msg 2440 --> 40660845571
Msg 2441 --> 40660803933
Msg 2442 --> 40660774024
Msg 2443 --> 40660770462
Msg 2444 --> 40660770834
Msg 2445 --> 40660709651
Msg 2446 --> 38660561571
Msg 2447 --> 38660526714
Msg 2448 --> 38660531756
Msg 2449 --> 38660559029
Msg 2450 --> 38660572360
Msg 2451 --> 38660562158
Msg 2452 --> 37660197521
Msg 2453 --> 37660128898
Msg 2454 --> 37660115274
Msg 2455 --> 36659833652
Msg 2456 --> 35658854189
Msg 2457 --> 35658774615
Msg 2458 --> 34656271738
Msg 2459 --> 34656147950
Msg 2460 --> 33655133817
Msg 2461 --> 32649927811
Msg 2462 --> 32649805156
Msg 2463 --> 30646248901
Msg 2464 --> 29644248383
Msg 2465 --> 29644172089
Msg 2466 --> 29644152938
Msg 2467 --> 29644149121
Msg 2468 --> 29644146635
Msg 2469 --> 29644147913
Msg 2470 --> 29644123751
Msg 2471 --> 28642027789
Msg 2472 --> 28641928825
Msg 2473 --> 28641914314
Msg 2474 --> 28641913247
Msg 2475 --> 28641913396
Msg 2476 --> 26636891996
Msg 2477 --> 25632840751
Msg 2478 --> 25632789335
Msg 2479 --> 25632784199
Msg 2480 --> 25632778836
Msg 2481 --> 24631329915
Msg 2482 --> 24631280997
Msg 2483 --> 23626187523
Msg 2484 --> 23626060206
Msg 2485 --> 23626006468
Msg 2486 --> 23626002373
Msg 2487 --> 22625574980
Msg 2488 --> 22625490076
Msg 2489 --> 22625447290
Msg 2490 --> 21620413994
Msg 2491 --> 21620350823
Msg 2492 --> 21620337367
Msg 2493 --> 21620336723
Msg 2494 --> 21620337349
Msg 2495 --> 21620326086
Msg 2496 --> 21620326472
Msg 2497 --> 21620333816
Msg 2498 --> 21620311254
Msg 2499 --> 20615637341
Msg 2500 --> 20615552872
Msg 2501 --> 20615418854
Msg 2502 --> 20615367643
Msg 2503 --> 20615272560
Msg 2504 --> 20615264662
Msg 2505 --> 20615266466
Msg 2506 --> 20615264665
Msg 2507 --> 20615262672
Msg 2508 --> 20615250799
Msg 2509 --> 18615209953
Msg 2510 --> 18615159810
Msg 2511 --> 18615161985
Msg 2512 --> 18615130868
Msg 2513 --> 18615122560
Msg 2514 --> 18615099767
Msg 2515 --> 18615099406
Msg 2516 --> 17613750372
Msg 2517 --> 17613661117
Msg 2518 --> 15610896446
Msg 2519 --> 15610785253
Msg 2520 --> 15610733006
Msg 2521 --> 14607713768
Msg 2522 --> 14607614775
Msg 2523 --> 14607581643
Msg 2524 --> 13607467546
Msg 2525 --> 13607411883
Msg 2526 --> 13607409651
Msg 2527 --> 13607397714
Msg 2528 --> 13607396967
Msg 2529 --> 13607396948
Msg 2530 --> 13607396469
Msg 2531 --> 12605808787
Msg 2532 --> 12605727181
Msg 2533 --> 11600607477
Msg 2534 --> 10595818784
Msg 2535 --> 10595732279
Msg 2536 --> 9591859801
Msg 2537 --> 9591775672
Msg 2538 --> 8588095634
Msg 2539 --> 6582908825
Msg 2540 --> 6582822561
Msg 2541 --> 6582802275
Msg 2542 --> 6582760123
Msg 2543 --> 6582725813
Msg 2544 --> 6582725933
Msg 2545 --> 5579680067
Msg 2546 --> 5579610482
Msg 2547 --> 5579496061
Msg 2548 --> 4578589444
Msg 2549 --> 4578501719
Msg 2550 --> 4578468493
Msg 2551 --> 4578459816
Msg 2552 --> 4578439676
Msg 2553 --> 4578380778
Msg 2554 --> 4578371785
Msg 2555 --> 4578296798
Msg 2556 --> 4578278403
Msg 2557 --> 4578273424
Msg 2558 --> 4578250595
Msg 2559 --> 4578251133
Msg 2560 --> 3575921296
Msg 2561 --> 3575786104
Msg 2562 --> 3575730722
Msg 2563 --> 3575722839
Msg 2564 --> 3575719702
Msg 2565 --> 3575696516
Msg 2566 --> 3575691254
Msg 2567 --> 3575643844
Msg 2568 --> 3575631860
Msg 2569 --> 3575627716
Msg 2570 --> 2570547497
Msg 2571 --> 2570389060
Msg 2572 --> 2570336844
Msg 2573 --> 2570330878
Msg 2574 --> 2570330704
Msg 2575 --> 2570328798
Msg 2576 --> 2570326270
Msg 2577 --> 2570312995
Msg 2578 --> 2570308719
Msg 2579 --> 2570305869
Msg 2580 --> 568234245
Msg 2581 --> 568165443
Msg 2582 --> 568155322
Msg 2583 --> 568116387
Msg 2584 --> 568098218
Msg 2585 --> 568098271
Msg 2586 --> 346277
Msg 2587 --> 407148
Msg 2588 --> 411848
Msg 2589 --> 393763
Msg 2590 --> 370808
Msg 2591 --> 264249
Msg 2592 --> 220068
Msg 2593 --> 228509
Msg 2594 --> 232943
Msg 2595 --> 241711
Msg 2596 --> 205419
Msg 2597 --> 167936
Msg 2598 --> 155998
Msg 2599 --> 162800
Msg 2600 --> 161518
Msg 2601 --> 198318
Msg 2602 --> 187334
Msg 2603 --> 171143
Msg 2604 --> 152783
Msg 2605 --> 90089
Msg 2606 --> 79366
Msg 2607 --> 236289
Msg 2608 --> 223427
Msg 2609 --> 180418
Msg 2610 --> 186758
Msg 2611 --> 62803
Msg 2612 --> 55080
Msg 2613 --> 56706
Msg 2614 --> 67193
Msg 2615 --> 249036
Msg 2616 --> 237901
Msg 2617 --> 217973
Msg 2618 --> 212796
Msg 2619 --> 209812
Msg 2620 --> 218176
Msg 2621 --> 165864
Msg 2622 --> 132438
Msg 2623 --> 124471
Msg 2624 --> 119908
Msg 2625 --> 293000
Msg 2626 --> 248791
Msg 2627 --> 244951
DOWN!!
here 14
UP!!
here 17
Msg 2628 --> 14138854134
Msg 2629 --> 14138805681
Msg 2630 --> 14138722427
Msg 2631 --> 13136515965
Msg 2632 --> 13136464403
Msg 2633 --> 12133980486
Msg 2634 --> 12133882880
Msg 2635 --> 12133861645
Msg 2636 --> 10130696392
Msg 2637 --> 9127167228
Msg 2638 --> 9127115478
Msg 2639 --> 8124798133
Msg 2640 --> 8124757825
Msg 2641 --> 8124712598
Msg 2642 --> 8124705748
Msg 2643 --> 8124705301
Msg 2644 --> 8124713401
Msg 2645 --> 8124714510
Msg 2646 --> 8124714557
Msg 2647 --> 7120989987
Msg 2648 --> 7120848133
Msg 2649 --> 7120791521
Msg 2650 --> 7120782141
Msg 2651 --> 6117140243
Msg 2652 --> 6117024116
Msg 2653 --> 6116949692
Msg 2654 --> 6116833461
Msg 2655 --> 6116818191
Msg 2656 --> 6116813945
Msg 2657 --> 6116809499
Msg 2658 --> 5113119796
Msg 2659 --> 5113030159
Msg 2660 --> 5112969076
Msg 2661 --> 3109660198
Msg 2662 --> 3109529187
Msg 2663 --> 3109468514
Msg 2664 --> 3109459413
Msg 2665 --> 3109459481
Msg 2666 --> 3109437603
Msg 2667 --> 3109433840
Msg 2668 --> 3109383242
Msg 2669 --> 3109200014
Msg 2670 --> 3109181996
Msg 2671 --> 3109178134
Msg 2672 --> 3109167276
Msg 2673 --> 1107940667
Msg 2674 --> 1107833498
Msg 2675 --> 1107747330
Msg 2676 --> 1107734855
Msg 2677 --> 1107725786
Msg 2678 --> 218446
Msg 2679 --> 181663
Msg 2680 --> 204020
Msg 2681 --> 130663
Msg 2682 --> 123163
Msg 2683 --> 303627
Msg 2684 --> 364350
Msg 2685 --> 350544
Msg 2686 --> 332055
Msg 2687 --> 166377
Msg 2688 --> 166372
Msg 2689 --> 171474
Msg 2690 --> 172037
Msg 2691 --> 164583
Msg 2692 --> 163277
Msg 2693 --> 123509
Msg 2694 --> 112433
Msg 2695 --> 78010
Msg 2696 --> 81251
Msg 2697 --> 73903
Msg 2698 --> 52591
Msg 2699 --> 61428
Msg 2700 --> 77859
Msg 2701 --> 85303
Msg 2702 --> 231834
Msg 2703 --> 207691
Msg 2704 --> 159321
Msg 2705 --> 149744
Msg 2706 --> 335992
Msg 2707 --> 327891
Msg 2708 --> 276808
Msg 2709 --> 271884
Msg 2710 --> 223488
Msg 2711 --> 239010
Msg 2712 --> 229164
Msg 2713 --> 400058
Msg 2714 --> 409939
Msg 2715 --> 390016
Msg 2716 --> 392195
Msg 2717 --> 336376
Msg 2718 --> 430609
Msg 2719 --> 451525
Msg 2720 --> 379023
Msg 2721 --> 340696
Msg 2722 --> 247852
Msg 2723 --> 206388
DOWN!!
here 22
UP!!
here 11
Msg 2724 --> 27519664931
Msg 2725 --> 27519616472
Msg 2726 --> 27519598349
Msg 2727 --> 27519553918
Msg 2728 --> 26514426436
Msg 2729 --> 26514281275
Msg 2730 --> 25512643845
Msg 2731 --> 25512449986
Msg 2732 --> 25512405037
Msg 2733 --> 24509946100
Msg 2734 --> 24509848605
Msg 2735 --> 24509736564
Msg 2736 --> 24509710738
Msg 2737 --> 24509696321
Msg 2738 --> 23505666719
Msg 2739 --> 23505584984
Msg 2740 --> 23505555545
Msg 2741 --> 23505546991
Msg 2742 --> 22504392677
Msg 2743 --> 22504349762
Msg 2744 --> 21501219084
Msg 2745 --> 21501071581
Msg 2746 --> 21501001036
Msg 2747 --> 21500934206
Msg 2748 --> 21500917557
Msg 2749 --> 20497281059
Msg 2750 --> 20497245983
Msg 2751 --> 20497237708
Msg 2752 --> 20497236428
Msg 2753 --> 19492635648
Msg 2754 --> 19492480758
Msg 2755 --> 19492431813
Msg 2756 --> 19492425447
Msg 2757 --> 19492428522
Msg 2758 --> 19492426104
Msg 2759 --> 18490292073
Msg 2760 --> 17490157522
Msg 2761 --> 17490102473
Msg 2762 --> 17490099041
Msg 2763 --> 15489189727
Msg 2764 --> 11484581567
Msg 2765 --> 11484496741
Msg 2766 --> 11484481413
Msg 2767 --> 11484441567
Msg 2768 --> 11484411897
Msg 2769 --> 11484406511
Msg 2770 --> 11484403213
Msg 2771 --> 11484407483
Msg 2772 --> 11484405300
Msg 2773 --> 11484395091
Msg 2774 --> 11484391382
Msg 2775 --> 11484387673
Msg 2776 --> 11484354055
Msg 2777 --> 11484347158
Msg 2778 --> 11484353400
Msg 2779 --> 10481514122
Msg 2780 --> 9478027961
Msg 2781 --> 9477808240
Msg 2782 --> 9477736285
Msg 2783 --> 9477654713
Msg 2784 --> 9477526936
Msg 2785 --> 9477414666
Msg 2786 --> 9477372077
Msg 2787 --> 9477356814
Msg 2788 --> 9477349755
Msg 2789 --> 9477347235
Msg 2790 --> 9477345809
Msg 2791 --> 9477384074
Msg 2792 --> 9477378764
Msg 2793 --> 6476322143
Msg 2794 --> 6476276101
Msg 2795 --> 6476272451
Msg 2796 --> 6476266820
Msg 2797 --> 6476264997
Msg 2798 --> 6476253316
Msg 2799 --> 6476258312
Msg 2800 --> 6476259209
Msg 2801 --> 5473526269
Msg 2802 --> 5473491810
Msg 2803 --> 5473482073
Msg 2804 --> 5473471153
Msg 2805 --> 5473471896
Msg 2806 --> 5473479277
Msg 2807 --> 5473481139
Msg 2808 --> 5473482682
Msg 2809 --> 5473484328
Msg 2810 --> 5473485812
Msg 2811 --> 5473488633
Msg 2812 --> 5473490266
Msg 2813 --> 5473498285
Msg 2814 --> 5473499799
Msg 2815 --> 5473500874
Msg 2816 --> 5473502201
Msg 2817 --> 5473501093
Msg 2818 --> 5473502257
Msg 2819 --> 4471713024
Msg 2820 --> 4471673252
Msg 2821 --> 4471625412
Msg 2822 --> 3469070166
Msg 2823 --> 3468989635
Msg 2824 --> 3468971261
Msg 2825 --> 3468967739
Msg 2826 --> 3468966547
Msg 2827 --> 2464900491
Msg 2828 --> 2464800620
Msg 2829 --> 2464745847
Msg 2830 --> 1461634617
Msg 2831 --> 458384006
Msg 2832 --> 192701
Msg 2833 --> 247903
Msg 2834 --> 250241
Msg 2835 --> 203873
Msg 2836 --> 157081
Msg 2837 --> 135933
Msg 2838 --> 129999
Msg 2839 --> 134750
Msg 2840 --> 271754
Msg 2841 --> 210437
Msg 2842 --> 187593
Msg 2843 --> 183131
Msg 2844 --> 310239
Msg 2845 --> 256946
Msg 2846 --> 228793
Msg 2847 --> 222426
Msg 2848 --> 218122
DOWN!!
here 59
an error occured [Ljava.lang.StackTraceElement;@63e0e21c Operation timed out
Packets Sent: 3004
Packets Received: 2849
Packet Loss: 155
Average time: 7.702825044514566E9
on duration: 21.82235303438177
off duration: 19.903431809823836
msgs: 0.6703970806019317
close a stream
Exception in thread "Thread-12" org.java_websocket.exceptions.WebsocketNotConnectedException
	at org.java_websocket.WebSocketImpl.send(WebSocketImpl.java:566)
	at org.java_websocket.WebSocketImpl.send(WebSocketImpl.java:543)
	at eu.chorevolution.vsb.playgrounds.str.websockets.WsServer.send(WsServer.java:67)
	at eu.chorevolution.vsb.playgrounds.str.websockets.test.StartSourceApplication.sendMsg(StartSourceApplication.java:31)
	at eu.chorevolution.vsb.playgrounds.str.websockets.test.StartSourceApplication.run(StartSourceApplication.java:38)
	at java.lang.Thread.run(Thread.java:745)
UP!!
here 13
